D38999/26MH35PN|TE Connectivity Ltd|282|1|$70.3100
D38999/26MH35PN-L/C|TE Connectivity Ltd|282|1|$51.1200
D38999/26MH35PN(LC)|Amphenol Corporation|120|1|$30.1615
D38999/26MH35PN|SOURIAU|76|1|$61.6759
D38999/26MH35PN-LC|SOURIAU|46|1|$42.0105
D38999/26MH35PNL|SOURIAU|30|1|$47.3035
D38999/26MJ35SA|TE Connectivity Ltd|224|1|$136.2300
D38999/26MJ35SA L/C|TE Connectivity Ltd|224|1|$35.9776
D38999/26MJ35SA|SOURIAU|162|1|$68.6340
D3899926MJ35SAL|SOURIAU|108|1|$42.5257
D38999/26MJ35SA-LC|SOURIAU|51|1|$44.6092
D38999/26WD18PN|Amphenol Corporation|865|1|$38.1671
D38999/26WD18PN|SOURIAU|858|1|$34.2514
D38999/26WD18PN|TE Connectivity Ltd|640|1|$46.7118
D38999/26WD18PN-LC|TE Connectivity Ltd|640|1|$29.9461
D38999/26WD18PN-USSB3|Amphenol Corporation|286|1|$85.7192
D38999/26WD18PN-US|Amphenol Corporation|125|1|$64.9585
D38999/26WD18PN-UT|Amphenol Corporation|125|1|$69.0229
D38999/26WD18PN-USB3|Amphenol Corporation|125|1|$80.9001
D38999/26WD18PN-UBSB2|Amphenol Corporation|125|1|$71.2981
D38999/26WD18PN-USBSB2|Amphenol Corporation|125|1|$73.4229
D38999/26WD18PN-USHST3|Amphenol Corporation|125|1|$66.3189
D38999/26WD18PN|TE Connectivity Ltd|112|1|$29.4959
D3899926WD18PNL|SOURIAU|80|1|$29.9968
D38999/26WD18PN-CGMSA|Amphenol Corporation|62|1|$78.6974
D38999/26WD18PN-UHSB2|Amphenol Corporation|33|1|$78.7105
S2EB-24V|Panasonic Electronic Components|300|1|$18.0781
ST1DC5VF|Panasonic Electronic Components|115|1|$7.8375
TQ212V|Panasonic Electronic Components|29850|1|$0.8242
TQ2-12V-3|Panasonic Electronic Components|185|1|$2.4290
MPC855TVR50D4|NXP Semiconductors|98|1|$34.6035
AB0805-T3|Abracon Corporation|4016|1|$0.7989
1722533012|Molex|3943|1|$0.5600
1722561102|Molex|1714|1|$0.1591
1722561103|Molex|48000|1|$0.1513
1722981104|Molex|1759|1|$0.4047
1722981110|Molex|618|1|$0.9824
55101-G17-04|Amphenol ICC|2000|1|$0.2343
5023510600|Molex|32060|1|$0.1752
5023801500|Molex|3857|1|$0.1464
ASDK2-32.768KHZ-LRT|Abracon Corporation|17392|1|$1.9390
ASDK2-32.768KHZ-LR-T3|Abracon Corporation|14813|1|$0.9823
EEU-FC1A332S|Panasonic Electronic Components|2983|1|$0.4823
EEU-FC1A332|Panasonic Electronic Components|2667|1|$0.4149
EEU-FC1A332SB|Panasonic Electronic Components|250|1|$0.9488
SMCJ33CA|Littelfuse Inc|36000|1|$0.1746
SMCJ33CA|Bourns Inc|10024|1|$0.2261
SMCJ33CA|ON Semiconductor|8047|1|$0.2751
SMCJ33CA-13-F|Diodes Incorporated|5399|1|$0.2643
SMCJ33CA-TR|STMicroelectronics|2218|1|$0.6808
TB-4.000MBD-T|TXC Corporation|1000|1|$1.6317
TB-40.000MBD-T|TXC Corporation|1000|1|$1.6317
TB400-10ST|Eaton Corporation|92|1|$18.7267
TB400-02|Eaton Corporation|47|1|$4.0450
TB400-05|Eaton Corporation|46|1|$7.5415
TB400-03|Eaton Corporation|45|1|$4.1880
TB400-04|Eaton Corporation|36|1|$7.6440
TB400-10|Eaton Corporation|33|1|$15.0829
TB400-08|Eaton Corporation|21|1|$18.2620
TB400-12B|Eaton Corporation|19|1|$19.8331
M50100TB400|Crydom Inc|9|1|$82.6007
M2550TB400|Crydom Inc|4|1|$35.7178
0743203004|Molex|5295|1|$2.0064
0008500031|Molex|815892|1|$0.0265
10114828-10102LF|Amphenol ICC|81000|1|$0.1201
10114828-10106LF|Amphenol ICC|2602|1|$0.2302
10114828-11105LF|Amphenol ICC|18000|1|$0.2043
503148-0890|Molex|450|1|$0.9310
5031591100|Molex|384|1|$0.2352
76382-303LF|Amphenol ICC|33607|1|$0.2783
ELL-6RH2R7M|Panasonic Electronic Components|976|1|$0.4781
ERZ-V14D911|Panasonic Electronic Components|5144|1|$0.4781
ELL-VEG1R0N|Panasonic Electronic Components|2825|1|$0.1906
ERA-2AEB131X|Panasonic Electronic Components|28762|1|$0.0802
ERA-3AEB104V|Panasonic Electronic Components|32661|1|$0.0564
AISC-0805F-4R7J-T|Abracon Corporation|3333|1|$0.1163
VDRS05C275BSE|Vishay Intertechnologies|26081|1|$0.1459
VEMD10940F|Vishay Intertechnologies|5100|1|$0.0938
VEMD5010X01|Vishay Intertechnologies|1000|1|$0.6437
VEML6040A3OG|Vishay Intertechnologies|2618|1|$1.2719
VESD08-02V-G-08|Vishay Intertechnologies|1492|1|$0.1528
3329S-1-102LF|Bourns Inc|190|1|$2.2060
3361P-1-504GLF|Bourns Inc|408|1|$0.8090
SN74LVC1G17MDCKREP|Texas Instruments|1312|1|$0.7307
5-102202-6|TE Connectivity Ltd|1960|1|$1.6560
5-102203-5|TE Connectivity Ltd|2158|1|$1.5580
FPF1048BUCX|ON Semiconductor|2773|1|$0.3579
MAKK2016HR47M|TAIYO YUDEN|2900|1|$0.1482
NCP5106BDR2G|ON Semiconductor|2500|1|$0.4287
0009652038|Molex|12366|1|$0.2336
2225AC104KAZ1A|AVX Corporation|1024|1|$2.2382
MMBTH10LT1G|ON Semiconductor|46853|1|$0.0184
NSVMMBTH10LT1G|ON Semiconductor|42000|1|$0.0907
MMBTH10M3T5G|ON Semiconductor|21465|1|$0.0307
MMBTH10-4LT1G|ON Semiconductor|1250|1|$0.0782
0527462071|Molex|42849|1|$0.6993
UDZSTE-1712B|ROHM Semiconductor|153700|1|$0.0589
UDZVTE-1718B|ROHM Semiconductor|99336|1|$0.0384
UDZVTE-177.5B|ROHM Semiconductor|11410|1|$0.0442
UMT1NTN|ROHM Semiconductor|66685|1|$0.0455
FF300R12KT3HOSA1|Infineon Technologies AG|20|1|$122.6600
FP50R12KT4|Infineon Technologies AG|31|1|$103.6575
FP50R12KT4B11BOSA1|Infineon Technologies AG|20|1|$97.0900
FP50R12KT4BOSA1|Infineon Technologies AG|10|1|$80.4000
FP50R12KT4GBOSA1|Infineon Technologies AG|10|1|$103.5800
SDDJE30400|Alps Electric Co Ltd|240|1|$1.7595
SKHHBSA010|Alps Electric Co Ltd|23613|1|$0.1234
10099099-111LF|Amphenol ICC|1248|1|$1.5141
10099099-111LF|Amphenol Corporation|1216|1|$1.3875
10104110-0001LF|Amphenol ICC|15334|1|$0.3188
10106124-4004001LF|Amphenol ICC|86|1|$6.3970
ETQ-P3M2R2YFP|Panasonic Electronic Components|568|1|$0.8619
CRCW08056K98FKEA|Vishay Intertechnologies|25000|1|$0.0302
PCA9617ADPJ|NXP Semiconductors|14508|1|$0.5947
PCA9617ATPZ|NXP Semiconductors|8910|1|$0.6818
PCA9673PW,118|NXP Semiconductors|1382|1|$0.9435
SN74LVC07ADR|Texas Instruments|5500|1|$0.0898
SFV6R-1STE9HLF|Amphenol ICC|2000|1|$0.4311
EXB-28V430JX|Panasonic Electronic Components|33943|1|$0.0070
12-23C/R6GHBHC-A01/2C|Everlight Electronics Co Ltd|4000|1|$0.1644
LBEE5KL1DX-883|Murata Manufacturing Co Ltd|1436|1|$11.3580
NRC04F8200TRF|NIC Components Corp|20000|1|$0.0016
3362P-1-202LF|Bourns Inc|4691|1|$0.5683
3362X-1-202LF|Bourns Inc|2800|1|$0.6496
3386F-1-201LF|Bourns Inc|933|1|$0.6801
SMCJ36A|Littelfuse Inc|68926|1|$0.1578
SMCJ36A|Bourns Inc|18648|1|$0.1603
SMCJ36A-E3/9AT|Vishay Intertechnologies|3474|1|$0.4885
SMCJ36A|ON Semiconductor|3272|1|$0.4192
SMCJ36A-13-F|Diodes Incorporated|3245|1|$0.2166
MSMCJ36A|Microsemi Corporation|1323|1|$1.1650
SMCJ36AE3/57T|Vishay Intertechnologies|1185|1|$0.3912
SMCJ36A R7G|Taiwan Semiconductor|850|1|$0.2262
MSMCJ36AE3|Microsemi Corporation|167|1|$1.1650
SMCJ45A|Bourns Inc|3000|1|$0.1817
SMCJ45A|ON Semiconductor|2707|1|$0.3715
SMCJ70A|ON Semiconductor|24000|1|$0.1600
SMCJ7.0A|Bourns Inc|19500|1|$0.1905
SMCJ70A|Bourns Inc|13389|1|$0.1817
SMCJ70A|Littelfuse Inc|3000|1|$0.2106
SMCJ70A R7G|Taiwan Semiconductor|1700|1|$0.2262
SMCJ70A-E3/57T|Vishay Intertechnologies|850|1|$0.2393
SMMUN2113LT1G|ON Semiconductor|3000|1|$0.0683
VNH5050A-E|STMicroelectronics|1165|1|$2.9640
VNH5200ASTR-E|STMicroelectronics|2138|1|$1.1721
PCA9515DP,118|NXP Semiconductors|2904|1|$0.8120
ERJ-3EKF6801V|Panasonic Electronic Components|142154|1|$0.0066
OPA2374AIDCNR|Texas Instruments|59|1|$1.4773
926477-1|TE Connectivity Ltd|22447|1|$0.1699
1658525-4|TE Connectivity Ltd|329|1|$2.0350
FTLX1812M3BCL|Finisar Corporation|8|1|$905.4700
ASDMB-33.333MHZ-XY-T|Abracon Corporation|1066|1|$1.9283
ASDMB-48.000MHZ-XY-T|Abracon Corporation|616|1|$1.4992
ASE-24.576MHZ-LC-T|Abracon Corporation|2294|1|$0.6440
ASEM4-26.000MHZ-EC-T|Abracon Corporation|1000|1|$0.9814
ASEMB-8.000MHZ-LY-T|Abracon Corporation|484|1|$1.7263
D38999/26MB35SN|Amphenol Corporation|790|1|$43.0500
D38999/26MB35SN(LC)|Amphenol Corporation|790|1|$15.5400
D38999/26MB35SN|TE Connectivity Ltd|333|1|$39.7575
D38999/26MB35SN-LC|TE Connectivity Ltd|333|1|$32.2539
D38999/26MB35SN**KS-CELL|TE Connectivity Ltd|258|1|$36.7500
D38999/26MB35SN-UTHST1|TE Connectivity Ltd|75|1|$67.6478
D38999/26MB35SN|SOURIAU|10|1|$35.6030
D3899926MB35SNL|SOURIAU|10|1|$29.8614
D38999/26MF35SB|TE Connectivity Ltd|198|1|$64.7000
D38999/26MF35SB(LC)|Amphenol Corporation|130|1|$28.1221
D38999/26MF35SB-LC|TE Connectivity Ltd|98|1|$36.4395
D38999/26MF35SB|Amphenol Corporation|35|1|$70.4300
D38999/26MF35SB**LM|Amphenol Corporation|35|1|$80.5700
ABLS-19.6608MHZ-B4-T|Abracon Corporation|2943|1|$0.1452
ABLS-20.000MHZ-B2-T|Abracon Corporation|47935|1|$0.2088
ABLS2-16.000MHZ-D4Y-T|Abracon Corporation|11388|1|$0.2200
54102-S0807LF|Amphenol ICC|2000|1|$0.3826
TAJR475M010RNJ|AVX Corporation|1425|1|$0.5225
ASVMPC-10.000MHZ-Z-T|Abracon Corporation|740|1|$1.4590
1-1410271-1|TE Connectivity Ltd|176|1|$9.5880
AISC-1008-R18G-T|Abracon Corporation|3480|1|$0.1221
ASDMB-33.333MHZ-LC-T|Abracon Corporation|848|1|$1.2921
1735446-5|TE Connectivity Ltd|14400|1|$0.0536
SKRBAKE010|Alps Electric Co Ltd|251|1|$0.2053
91348-1|TE Connectivity Ltd|4|1|$439.0281
927775-3|TE Connectivity Ltd|40000|1|$0.2890
04025C391JAT2A|AVX Corporation|10000|1|$0.0407
284510-7|TE Connectivity Ltd|722|1|$5.9880
3-2158100-5|TE Connectivity Ltd|2996|1|$1.6420
499252-2|TE Connectivity Ltd|60765|1|$0.0990
1-499252-2|TE Connectivity Ltd|19576|1|$0.1452
336314-14-0200|Amphenol Corporation|75|1|$5.9790
555052-1|TE Connectivity Ltd|21|1|$7.2222
5552567-3|TE Connectivity Ltd|808|1|$2.9160
HLMP1540|Everlight Electronics Co Ltd|2371|1|$0.0480
LM248DT|STMicroelectronics|3639|1|$0.8360
LM2902Q4T|STMicroelectronics|13406|1|$0.0935
TR3E106M063C0600|Vishay Intertechnologies|110|1|$2.2636
TR3E227M010C0100|Vishay Intertechnologies|3009|1|$0.5065
TR8M336M6R3C1500|Vishay Intertechnologies|141|1|$1.2849
TSM4YJ203KR05|Vishay Intertechnologies|100|1|$3.1380
ASFL1-50.000MHZ-EC-T|Abracon Corporation|165|1|$0.8447
12063C105MAT2A|AVX Corporation|915|1|$0.1392
BSZ900N15NS3GATMA1|Infineon Technologies AG|5170|1|$0.7291
TPSE227K016R0150|AVX Corporation|575|1|$3.7276
IS61WV102416DBLL-10TLI|Integrated Silicon Solution Inc|98|1|$12.5870
2-520181-2|TE Connectivity Ltd|915856|1|$0.0684
BTS432E2E3062ABUMA1|Infineon Technologies AG|1297|1|$2.2111
BTS432E2 E3062A|Infineon Technologies AG|1000|1|$2.7030
BTS6163D|Infineon Technologies AG|318|1|$2.9835
DEMODISTANCE2GOTOBO1|Infineon Technologies AG|17|1|$332.5900
M39014/02-1415TR1|AVX Corporation|14437|1|$1.9285
M39014/02-1415|AVX Corporation|2742|1|$2.4880
M39014/02-1415V|KEMET Corporation|481|1|$11.6810
M39014/02-1415VTR1|AVX Corporation|345|1|$2.5477
M39014/02-1415VTR|KEMET Corporation|60|1|$3.7292
ML03511R0AAT2A|AVX Corporation|1915|1|$0.5518
2-36151-2|TE Connectivity Ltd|30370|1|$0.1287
2-36154-2|TE Connectivity Ltd|30000|1|$0.1110
281695-4|TE Connectivity Ltd|72605|1|$0.4741
2820303-2|TE Connectivity Ltd|20|1|$27.2600
2821720-1|TE Connectivity Ltd|25|1|$135.3400
5-103635-3|TE Connectivity Ltd|20053|1|$0.7800
103635-3|TE Connectivity Ltd|3064|1|$0.4320
1-103635-3|TE Connectivity Ltd|2966|1|$1.1040
2-103635-3|TE Connectivity Ltd|127|1|$5.5216
7-103635-3|TE Connectivity Ltd|51|1|$3.2760
6-103635-3|TE Connectivity Ltd|40|1|$1.9995
2-1103635-3|TE Connectivity Ltd|8|1|$17.1120
54601-908WPLF|Amphenol ICC|5657|1|$0.2439
55724-201LF|Amphenol ICC|135|1|$18.2300
61082-041402LF|Amphenol ICC|800|1|$2.7100
5-1634552-1|TE Connectivity Ltd|125|1|$1.5360
5223957-1|TE Connectivity Ltd|8719|1|$1.2208
5-2271110-2|TE Connectivity Ltd|15|1|$17.7960
5229996-3|TE Connectivity Ltd|7843|1|$0.0696
SI-60001-F|Bel Fuse|2342|1|$2.3880
TPSE336K025R0200|AVX Corporation|1200|1|$1.3985
TPSE686M025R0200|AVX Corporation|436|1|$3.1157
BTM7811KAUMA1|Infineon Technologies AG|227|1|$7.4730
MK63FN1M0VLQ12|NXP Semiconductors|7|1|$14.1600
3-178137-2|TE Connectivity Ltd|525|1|$1.2773
3-292138-0|TE Connectivity Ltd|5974|1|$0.9720
BAT54S-7-F|Diodes Incorporated|2993575|1|$0.0195
BAT54STA|Diodes Incorporated|1136390|1|$0.0275
BAT54SFILM|STMicroelectronics|427648|1|$0.0159
BAT54S-TP|Micro Commercial Components|188818|1|$0.0129
BAT54SFILMY|STMicroelectronics|40106|1|$0.0210
SBAT54SLT1G|ON Semiconductor|18000|1|$0.0898
NSVBAT54SWT1G|ON Semiconductor|17850|1|$0.0714
BAT54SWFILMY|STMicroelectronics|13725|1|$0.0685
BAT54ST-7-F|Diodes Incorporated|10600|1|$0.0885
BAT54SQ-13|Diodes Incorporated|9000|1|$0.0292
BAT54S-HE3-18|Vishay Intertechnologies|8790|1|$0.0474
BAT54ST-TP|Micro Commercial Components|6000|1|$0.0269
BAT54ST|ON Semiconductor|5218|1|$0.0671
BAT54SW-7-F|Diodes Incorporated|2896|1|$0.1196
BAT54SDW-7-F|Diodes Incorporated|1997|1|$0.1233
4N35SVM|ON Semiconductor|3000|1|$0.1613
1217094-2|TE Connectivity Ltd|22374|1|$0.0761
IS61NLP51236B-200TQLI|Integrated Silicon Solution Inc|29|1|$14.6810
NCV8715SQ33T2G|ON Semiconductor|2970|1|$0.4559
EEU-FM1E272|Panasonic Electronic Components|148|1|$0.5262
5110.1033.1|Schurter Electronic Components|65|1|$11.8857
6600.3300|Schurter Electronic Components|4020|1|$1.0944
NUD3105DMT1G|ON Semiconductor|1545|1|$0.3386
NUD4700SNT1G|ON Semiconductor|890|1|$0.2220
NUF8610MNTXG|ON Semiconductor|8000|1|$0.2058
AUIPS6011STRL|Infineon Technologies AG|802|1|$2.4080
CA3106E16-10PBF80F42|ITT Corporation|1701|1|$24.5543
ZDBE25SOL2146|ITT Corporation|880|1|$2.4083
LM7824CT|ON Semiconductor|3415|1|$0.3361
EEE-FK1E332AM|Panasonic Electronic Components|1500|1|$0.8526
LM3102MHX/NOPB|Texas Instruments|2298|1|$3.5310
LM317DCYR|Texas Instruments|2500|1|$0.2445
0009503091|Molex|19310|1|$0.2002
LM4041BIDBZR|Texas Instruments|2376|1|$0.9112
LM4041EIM3-1.2/NOPB|Texas Instruments|1000|1|$0.3035
0428192212|Molex|114454|1|$2.7820
0430200200|Molex|13805|1|$0.1153
0430451221|Molex|946|1|$2.6450
0430451424|Molex|936|1|$1.7190
0430451614|Molex|5804|1|$2.7200
0432028816|Molex|1637|1|$1.6660
BK1-TDC180-5A|Eaton Corporation|995|1|$0.5500
LP2989AIMX-3.0/NOPB|Texas Instruments|7500|1|$1.0647
LP2992AILD-3.3/NOPB|Texas Instruments|94|1|$0.8135
LP2996MRX/NOPB|Texas Instruments|4961|1|$0.6368
TLE7257SJXUMA1|Infineon Technologies AG|2350|1|$0.2814
TLE72593GEXUMA1|Infineon Technologies AG|121895|1|$0.4136
TLE72593GEXUMA3|Infineon Technologies AG|3935|1|$0.6529
TLZ6V2B-GS08|Vishay Intertechnologies|11940|1|$0.0315
504618-1010-TR750|Molex|2250|1|$0.3276
5046181010|Molex|563|1|$0.3750
GSB416445CHR|Amphenol Corporation|5168|1|$1.1609
TR-3216FF30-R|Eaton Corporation|9800|1|$0.6321
TR-3216TD6-3-R|Eaton Corporation|3859|1|$0.4680
TR/3216TD6.3-R|Eaton Corporation|1988|1|$0.5583
ECQE4333KFW|Panasonic Electronic Components|17076|1|$0.1091
ECQ-E4334KF|Panasonic Electronic Components|815|1|$0.2567
ECQ-E6153KF|Panasonic Electronic Components|590|1|$0.1366
0015381024|Molex|16733|1|$0.1082
NRS8040T100MJGJV|TAIYO YUDEN|730|1|$0.4781
STM32F469NIH6|STMicroelectronics|963|1|$13.6086
UCD1V470MCL1GS|Nichicon Corporation|149881|1|$0.0903
ERA3AEB3241V|Panasonic Electronic Components|6753|1|$0.0526
NMC1206X7R105K50TRPLPF|NIC Components Corp|78615|1|$0.1378
NPIS104F221MTRF|NIC Components Corp|16000|1|$0.2857
EEAGA1C100|Panasonic Electronic Components|20809|1|$0.0439
EEAGA1C100B|Panasonic Electronic Components|8143|1|$0.0410
EEA-GA1C100H|Panasonic Electronic Components|7240|1|$0.0424
EEAGA1C220H|Panasonic Electronic Components|7560|1|$0.0467
ERJ-8GEYJ561V|Panasonic Electronic Components|97241|1|$0.0042
ERZV05D390|Panasonic Electronic Components|28531|1|$0.0909
ERZ-V07D470|Panasonic Electronic Components|5719|1|$0.0958
10TPB150ML|Panasonic Electronic Components|9788|1|$0.6675
EEU-FC1J220H|Panasonic Electronic Components|8000|1|$0.0686
EEU-FC1J681|Panasonic Electronic Components|2000|1|$0.6293
EEU-FC1J681S|Panasonic Electronic Components|900|1|$0.6730
EEU-FC1J681B|Panasonic Electronic Components|180|1|$0.6193
EEU-FC1J681L|Panasonic Electronic Components|100|1|$0.6813
TPSB475K025R1500|AVX Corporation|6586|1|$0.2323
175778-3|TE Connectivity Ltd|83212|1|$0.0372
175778-7|TE Connectivity Ltd|1286|1|$0.1945
175974-2|TE Connectivity Ltd|7452|1|$2.3070
TPSC107K010H0075|AVX Corporation|235|1|$1.8451
TPSC336K010R0150|AVX Corporation|2102|1|$1.1389
1888810-2|TE Connectivity Ltd|4715|1|$2.0760
LP2952IMX/NOPB|Texas Instruments|1320|1|$1.5898
LP2954ISX/NOPB|Texas Instruments|2334|1|$1.6640
LP2966IMM-1833/NOPB|Texas Instruments|55|1|$1.7340
LP2980AIM5X-3.0/NOPB|Texas Instruments|1000|1|$0.2849
LP2981A-33DBVR|Texas Instruments|7018|1|$0.4522
LP2981AIM5-3.3/NOPB|Texas Instruments|89|1|$1.0174
IS42S32400F-7BLI|Integrated Silicon Solution Inc|186|1|$4.8500
IS42S32400F-7TLI|Integrated Silicon Solution Inc|599|1|$4.1060
86093488324755V1LF|Amphenol ICC|320|1|$1.6942
06032U1R0BAT2A|AVX Corporation|3612|1|$0.1525
06032U4R7BAT2A|AVX Corporation|13000|1|$0.1411
06033A681JAT2A|AVX Corporation|4000|1|$0.1386
IFX1763XEJV33XUMA1|Infineon Technologies AG|3200|1|$0.6768
5229996-2|TE Connectivity Ltd|6583|1|$0.0576
TAJR225K016RNJ|AVX Corporation|2475|1|$0.5321
0530470610|Molex|37875|1|$0.2293
MK10DX128VFM5|NXP Semiconductors|668|1|$3.4470
FQD9N25TM|ON Semiconductor|19855|1|$0.3167
FQP13N10|ON Semiconductor|5000|1|$0.2621
FQP13N10L|ON Semiconductor|3250|1|$0.3439
FQP6N40C|ON Semiconductor|6894|1|$0.3900
926883-1|TE Connectivity Ltd|400000|1|$0.0899
926883-1-CUT-TAPE|TE Connectivity Ltd|1910|1|$0.1512
823696-000|TE Connectivity Ltd|238|1|$10.2600
87224-3|TE Connectivity Ltd|26173|1|$0.4958
87227-5|TE Connectivity Ltd|8092|1|$1.9080
2-87227-5|TE Connectivity Ltd|98|1|$19.6504
5-1634506-1|TE Connectivity Ltd|670|1|$1.2120
5205980-5|TE Connectivity Ltd|17874|1|$0.2616
ISL80113IRAJZ|Renesas Electronics Corporation|923|1|$1.4110
ISL81387IAZ-T|Renesas Electronics Corporation|1000|1|$3.8010
USB3503A-1-GL-TR|Microchip Technology Inc|6000|1|$2.9820
USB5537B5000AKZETR|Microchip Technology Inc|3000|1|$6.8281
USB5537B-5000AKZE|Microchip Technology Inc|228|1|$6.4150
UDZSTE-174.7B|ROHM Semiconductor|5800|1|$0.2925
STM8L101F3U6ATR|STMicroelectronics|1930|1|$0.8577
L6225PDTR|STMicroelectronics|2701|1|$3.5930
L6225PD|STMicroelectronics|186|1|$4.3467
TLV5608IPWRG4|Texas Instruments|1577|1|$8.2670
2-320561-2|TE Connectivity Ltd|8391|1|$0.1174
2-320561-3|TE Connectivity Ltd|1883|1|$0.3264
2-320561-4|TE Connectivity Ltd|262|1|$0.3600
2-320563-2|TE Connectivity Ltd|23107|1|$0.1749
2-320563-2 (MS 25036-154)|TE Connectivity Ltd|3680|1|$0.5936
31890|TE Connectivity Ltd|217919|1|$0.0924
2-31890-1|TE Connectivity Ltd|66856|1|$0.1140
8-31890-1|TE Connectivity Ltd|6992|1|$0.3502
8-5353189-0|TE Connectivity Ltd|970|1|$35.9412
2-31890-1-CUT-TAPE|TE Connectivity Ltd|226|1|$0.1284
1-480721-0|TE Connectivity Ltd|7530|1|$0.4680
ITS4100SSJNXUMA1|Infineon Technologies AG|2390|1|$1.0301
PR03000208201JAC00|Vishay Intertechnologies|1500|1|$0.1066
L7805ABP|STMicroelectronics|2887|1|$0.4291
171661-1|TE Connectivity Ltd|20528|1|$0.0939
ABLS-8.000MHZ-K4T|Abracon Corporation|2535|1|$0.3675
ABLSG-24.000MHZ-D2Y-T|Abracon Corporation|315|1|$0.5298
ABM11-30.000MHZ-B7G-T|Abracon Corporation|10969|1|$0.7550
174928-1|TE Connectivity Ltd|4608|1|$0.3091
MCP23S18-E/SO|Microchip Technology Inc|390|1|$1.2180
86094647113755ELF|Amphenol ICC|45|1|$1.6224
91931-31109LF|Amphenol ICC|4000|1|$1.2730
TLJP336M010R3500|AVX Corporation|2417|1|$1.1929
1825164-1|TE Connectivity Ltd|2090|1|$1.2600
172165-11|Amphenol Corporation|197|1|$22.7400
031-5539-1010|Amphenol Corporation|261|1|$4.2768
F930J477MNC|AVX Corporation|1285|1|$1.3388
SKQEABA010|Alps Electric Co Ltd|1026|1|$0.7905
SKRTLBE010|Alps Electric Co Ltd|3263|1|$0.5750
20021111-00010T4LF|Amphenol ICC|16728|1|$0.2959
MS3475W12-3S L/C|TE Connectivity Ltd|220|1|$28.2615
MS3475W12-3S-LC|Amphenol Corporation|37|1|$32.2240
MS3475W12-3S-LC|SOURIAU|31|1|$51.5067
MS3475W24-61P|TE Connectivity Ltd|43|1|$59.6857
MS3475W24-61PW|TE Connectivity Ltd|43|1|$59.6857
MS3475W24-61PX|TE Connectivity Ltd|43|1|$52.1868
MS3475W24-61PY|TE Connectivity Ltd|43|1|$52.1868
MS3475W24-61P-L/C|TE Connectivity Ltd|43|1|$40.2522
MS3475W24-61PW-LC|TE Connectivity Ltd|43|1|$36.2171
MS3475W24-61P|TE Connectivity Ltd|33|1|$39.2805
MS3475W24-61PX-L/C|TE Connectivity Ltd|31|1|$41.9645
MS3475W24-61P|Amphenol Corporation|3|1|$102.8158
MS3475W24-61PW|Amphenol Corporation|3|1|$102.8158
MS3475W24-61PX|Amphenol Corporation|3|1|$105.5946
MS3475W24-61PY|Amphenol Corporation|3|1|$105.5946
MS3475W24-61P-LC|Amphenol Corporation|3|1|$66.3632
MS3475W24-61PW-LC|Amphenol Corporation|3|1|$68.1568
MS3475W24-61PX-LC|Amphenol Corporation|3|1|$66.3632
86553113TLF|Amphenol ICC|822|1|$0.8936
KST221GLFS|C&K Components|39090|1|$0.3600
89047-102LF|Amphenol ICC|4837|1|$1.9104
D09S33E6GX00LF|Amphenol ICC|497|1|$1.0066
AXK620247YG|Panasonic Electronic Components|1500|1|$1.1214
TR-3216FF3-R|Eaton Corporation|16823|1|$0.3382
TR-3216FF3-R|Eaton Corporation|16823|1|$0.3382
TR-PCB-2-R|Eaton Corporation|970|1|$6.1300
TXD2SA-5V-Z|Panasonic Electronic Components|920|1|$2.9333
IS42S32800D-6TL|Integrated Silicon Solution Inc|324|1|$11.7259
IS42S32800D-6TLI|Integrated Silicon Solution Inc|216|1|$14.2323
IS43DR16160B-3DBLI|Integrated Silicon Solution Inc|5225|1|$3.6645
IS43DR16160B-3DBL|Integrated Silicon Solution Inc|3344|1|$4.4898
ABLS-7.3728MHZ-B4-T|Abracon Corporation|1044|1|$0.2660
827551-3|TE Connectivity Ltd|7105|1|$1.3056
0-0827551-3|TE Connectivity Ltd|125|1|$1.4230
10TPB33M|Panasonic Electronic Components|12954|1|$0.2890
10TPB47M|Panasonic Electronic Components|8536|1|$0.2465
10TPC68M|Panasonic Electronic Components|3000|1|$0.7864
LMZ12001TZ-ADJ/NOPB|Texas Instruments|20|1|$10.0980
LM4040A30IDBZR|Texas Instruments|3017|1|$2.0570
12065C334KAT2A|AVX Corporation|2511|1|$0.1260
12067C472KAT2A|AVX Corporation|27031|1|$0.0280
NIN-HA1R5GTRF|NIC Components Corp|22000|1|$0.1714
NMC-H1206NPO151J500TRPF|NIC Components Corp|1743|1|$0.1596
0ZCH0150FF2E|Bel Fuse|1917|1|$0.1027
0ZCK0020FF2G|Bel Fuse|8000|1|$0.0581
SCMR22C155MSBA0|AVX Corporation|426|1|$1.9286
1-88997-2|TE Connectivity Ltd|249250|1|$0.0283
1924463-3|TE Connectivity Ltd|10660|1|$0.2349
SR151A101KAR|AVX Corporation|7499|1|$0.0944
HSP061-8M16|STMicroelectronics|3029|1|$0.5631
ERJ-3EKF4023V|Panasonic Electronic Components|45000|1|$0.0072
ERJ-3EKF4320V|Panasonic Electronic Components|118175|1|$0.0066
1-154719-0|TE Connectivity Ltd|34166|1|$0.0852
2-154719-0|TE Connectivity Ltd|21980|1|$0.0653
1551572-5|TE Connectivity Ltd|17975|1|$0.0912
1551575-5|TE Connectivity Ltd|10852|1|$0.1013
